timestamp,Frequency 1,Frequency 2,Frequency 3,Frequency 4,Driven Avg Wheel Speed,Non-Driven Avg Wheel Speed,Ignition Compensation,Ignition Cut Percentage,RPM,TPS,Fuel Open Time,Ignition Angle,Driven Wheel Speed #1,Driven Wheel Speed #2,Non-Driven Wheel Speed #1,Non-Driven Wheel Speed #2,Barometer,MAP,Lambda,Pressure Type,Battery Volt,Air Temp,Coolant Temp,Temp Type,Analog Input #1,Analog Input #2,Analog Input #3,Analog Input #4,Analog Input #5,Analog Input #6,Analog Input #7,Analog Input #8
1721153407.394868,0.0,0.0,24.6,0.0,0.2,0.0,0.0,0.0,6269.0,19.2,3.01,23.5,0.2,0.0,0.0,0.0,14.7,9.62,0.99,KPA,14.2,107.8,199.6,C,3.28,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.3954325,0.0,0.0,24.6,0.0,1.2,0.0,0.0,0.0,6269.0,19.2,3.01,23.5,0.2,0.0,0.0,0.0,14.7,9.62,0.99,KPA,14.2,107.8,199.6,C,3.28,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.4048316,0.0,0.0,24.6,0.0,1.2,0.0,0.0,0.0,6330.0,17.7,3.0,24.2,0.2,0.0,0.0,0.0,14.7,9.62,0.99,KPA,14.2,107.8,199.6,C,3.28,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.405408,0.0,0.0,24.6,0.0,1.2,0.0,0.0,0.0,6330.0,17.7,3.0,24.2,1.2,0.0,0.0,0.0,14.7,9.62,0.99,KPA,14.2,107.8,199.6,C,3.28,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.416353,0.0,0.0,24.6,0.0,1.2,0.0,0.0,0.0,6330.0,17.7,3.0,24.2,1.2,0.0,0.0,0.0,14.7,9.3,0.99,KPA,14.2,107.8,199.6,C,3.28,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.454826,0.0,0.0,24.6,0.0,1.2,0.0,0.0,0.0,6267.0,17.6,2.91,23.5,1.2,0.0,0.0,0.0,14.7,9.3,0.99,KPA,14.2,107.8,199.6,C,3.28,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.4648352,0.0,0.0,24.6,0.0,1.2,0.0,0.0,0.0,6267.0,17.6,2.91,23.5,1.2,0.0,0.0,0.0,14.7,9.02,0.99,KPA,14.2,107.8,199.6,C,3.28,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.4748282,0.0,0.0,24.6,0.0,1.2,0.0,0.0,0.0,6267.0,17.6,2.91,23.5,1.2,0.0,0.0,0.0,14.7,9.02,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.4848337,0.0,0.0,24.6,0.0,1.2,0.0,0.0,0.0,6267.0,17.6,2.91,23.5,1.2,0.0,0.0,0.0,14.7,9.02,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.4948478,0.0,0.0,8.8,0.0,1.2,0.0,0.0,0.0,6267.0,17.6,2.91,23.5,1.2,0.0,0.0,0.0,14.7,9.02,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.4954295,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6267.0,17.6,2.91,23.5,1.2,0.0,0.0,0.0,14.7,9.02,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.5048275,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6132.0,17.5,2.97,22.8,1.2,0.0,0.0,0.0,14.7,9.02,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.505412,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6132.0,17.5,2.97,22.8,0.4,0.0,0.0,0.0,14.7,9.02,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.5148454,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6132.0,17.5,2.97,22.8,0.4,0.0,0.0,0.0,14.7,8.94,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.5548296,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6037.0,17.9,3.11,22.0,0.4,0.0,0.0,0.0,14.7,8.94,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.564834,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6037.0,17.9,3.11,22.0,0.4,0.0,0.0,0.0,14.7,8.99,0.99,KPA,14.2,107.8,199.6,C,3.67,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.5748086,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6037.0,17.9,3.11,22.0,0.4,0.0,0.0,0.0,14.7,8.99,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.584825,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6037.0,17.9,3.11,22.0,0.4,0.0,0.0,0.0,14.7,8.99,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.594881,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6037.0,17.9,3.11,22.0,0.4,0.0,0.0,0.0,14.7,8.99,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.5954375,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6037.0,17.9,3.11,22.0,0.4,0.0,0.0,0.0,14.7,8.99,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.6048374,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5889.0,20.9,4.46,20.7,0.4,0.0,0.0,0.0,14.7,8.99,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.605425,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5889.0,20.9,4.46,20.7,0.4,0.0,0.0,0.0,14.7,8.99,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.6148274,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5889.0,20.9,4.46,20.7,0.4,0.0,0.0,0.0,14.7,9.27,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.6555357,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5566.0,22.4,3.06,20.0,0.4,0.0,0.0,0.0,14.7,9.27,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.6664145,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5566.0,22.4,3.06,20.0,0.4,0.0,0.0,0.0,14.7,9.61,0.99,KPA,14.2,107.8,199.6,C,3.53,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.6748228,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5566.0,22.4,3.06,20.0,0.4,0.0,0.0,0.0,14.7,9.61,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.6848314,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5566.0,22.4,3.06,20.0,0.4,0.0,0.0,0.0,14.7,9.61,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.6948566,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5566.0,22.4,3.06,20.0,0.4,0.0,0.0,0.0,14.7,9.61,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.6954334,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5566.0,22.4,3.06,20.0,0.4,0.0,0.0,0.0,14.7,9.61,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.7048297,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5535.0,23.0,3.5,20.0,0.4,0.0,0.0,0.0,14.7,9.61,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.7054105,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5535.0,23.0,3.5,20.0,0.4,0.0,0.0,0.0,14.7,9.61,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.7148452,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5535.0,23.0,3.5,20.0,0.4,0.0,0.0,0.0,14.7,10.12,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.7548351,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5636.0,24.3,3.47,20.0,0.4,0.0,0.0,0.0,14.7,10.12,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.7648232,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5636.0,24.3,3.47,20.0,0.4,0.0,0.0,0.0,14.7,10.32,0.99,KPA,14.2,107.8,199.6,C,3.41,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.774814,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5636.0,24.3,3.47,20.0,0.4,0.0,0.0,0.0,14.7,10.32,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.784886,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5636.0,24.3,3.47,20.0,0.4,0.0,0.0,0.0,14.7,10.32,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.7954233,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5636.0,24.3,3.47,20.0,0.4,0.0,0.0,0.0,14.7,10.32,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.7959979,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5636.0,24.3,3.47,20.0,0.4,0.0,0.0,0.0,14.7,10.32,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.8059244,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5688.0,27.8,5.55,20.0,0.4,0.0,0.0,0.0,14.7,10.32,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.806512,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5688.0,27.8,5.55,20.0,0.4,0.0,0.0,0.0,14.7,10.32,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.816544,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5688.0,27.8,5.55,20.0,0.4,0.0,0.0,0.0,14.7,10.68,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.8548334,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5507.0,30.4,3.13,20.0,0.4,0.0,0.0,0.0,14.7,10.68,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.8648155,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5507.0,30.4,3.13,20.0,0.4,0.0,0.0,0.0,14.7,11.06,0.99,KPA,14.2,107.8,199.6,C,3.52,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.8748014,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5507.0,30.4,3.13,20.0,0.4,0.0,0.0,0.0,14.7,11.06,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.884807,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5507.0,30.4,3.13,20.0,0.4,0.0,0.0,0.0,14.7,11.06,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.8948517,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5507.0,30.4,3.13,20.0,0.4,0.0,0.0,0.0,14.7,11.06,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.895431,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5507.0,30.4,3.13,20.0,0.4,0.0,0.0,0.0,14.7,11.06,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9048154,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5633.0,31.0,3.6,20.0,0.4,0.0,0.0,0.0,14.7,11.06,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9054015,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5633.0,31.0,3.6,20.0,0.4,0.0,0.0,0.0,14.7,11.06,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9148088,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,5633.0,31.0,3.6,20.0,0.4,0.0,0.0,0.0,14.7,11.28,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9547951,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6058.0,31.2,3.29,20.9,0.4,0.0,0.0,0.0,14.7,11.28,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9648077,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6058.0,31.2,3.29,20.9,0.4,0.0,0.0,0.0,14.7,11.3,0.99,KPA,14.2,107.8,199.6,C,3.42,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9747984,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6058.0,31.2,3.29,20.9,0.4,0.0,0.0,0.0,14.7,11.3,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9848037,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6058.0,31.2,3.29,20.9,0.4,0.0,0.0,0.0,14.7,11.3,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9948242,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6058.0,31.2,3.29,20.9,0.4,0.0,0.0,0.0,14.7,11.3,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153407.9954045,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6058.0,31.2,3.29,20.9,0.4,0.0,0.0,0.0,14.7,11.3,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.0048223,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6552.0,31.3,3.14,25.0,0.4,0.0,0.0,0.0,14.7,11.3,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.005407,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6552.0,31.3,3.14,25.0,0.4,0.0,0.0,0.0,14.7,11.3,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.0148063,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,6552.0,31.3,3.14,25.0,0.4,0.0,0.0,0.0,14.7,11.46,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.0548604,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7088.0,31.4,3.47,25.0,0.4,0.0,0.0,0.0,14.7,11.46,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.0648105,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7088.0,31.4,3.47,25.0,0.4,0.0,0.0,0.0,14.7,11.08,0.99,KPA,14.2,107.8,199.6,C,3.44,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.0748057,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7088.0,31.4,3.47,25.0,0.4,0.0,0.0,0.0,14.7,11.08,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.086647,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7088.0,31.4,3.47,25.0,0.4,0.0,0.0,0.0,14.7,11.08,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.0948277,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7088.0,31.4,3.47,25.0,0.4,0.0,0.0,0.0,14.7,11.08,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.09541,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7088.0,31.4,3.47,25.0,0.4,0.0,0.0,0.0,14.7,11.08,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.1047928,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7598.0,31.5,3.09,25.0,0.4,0.0,0.0,0.0,14.7,11.08,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.105382,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7598.0,31.5,3.09,25.0,0.4,0.0,0.0,0.0,14.7,11.08,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.1148047,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7598.0,31.5,3.09,25.0,0.4,0.0,0.0,0.0,14.7,10.22,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.1257815,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,7598.0,31.5,3.09,25.0,0.4,0.0,0.0,0.0,14.7,10.22,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.1557734,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8097.0,31.6,2.81,21.0,0.4,0.0,0.0,0.0,14.7,10.22,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.164812,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8097.0,31.6,2.81,21.0,0.4,0.0,0.0,0.0,14.7,9.23,0.99,KPA,14.2,107.8,199.6,C,3.61,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.1747818,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8097.0,31.6,2.81,21.0,0.4,0.0,0.0,0.0,14.7,9.23,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.1847885,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8097.0,31.6,2.81,21.0,0.4,0.0,0.0,0.0,14.7,9.23,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.1948214,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8097.0,31.6,2.81,21.0,0.4,0.0,0.0,0.0,14.7,9.23,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.195415,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8097.0,31.6,2.81,21.0,0.4,0.0,0.0,0.0,14.7,9.23,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.2058232,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8617.0,31.6,2.8,16.7,0.4,0.0,0.0,0.0,14.7,9.23,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.2064123,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8617.0,31.6,2.8,16.7,0.4,0.0,0.0,0.0,14.7,9.23,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.214807,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8617.0,31.6,2.8,16.7,0.4,0.0,0.0,0.0,14.7,8.77,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.2548141,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8965.0,31.6,2.9,15.0,0.4,0.0,0.0,0.0,14.7,8.77,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.2666826,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8965.0,31.6,2.9,15.0,0.4,0.0,0.0,0.0,14.7,8.07,0.99,KPA,14.2,107.8,199.6,C,3.51,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.2748122,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8965.0,31.6,2.9,15.0,0.4,0.0,0.0,0.0,14.7,8.07,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.286415,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8965.0,31.6,2.9,15.0,0.4,0.0,0.0,0.0,14.7,8.07,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.294878,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8965.0,31.6,2.9,15.0,0.4,0.0,0.0,0.0,14.7,8.07,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.2954617,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,8965.0,31.6,2.9,15.0,0.4,0.0,0.0,0.0,14.7,8.07,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.3058772,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9280.0,31.6,2.79,15.0,0.4,0.0,0.0,0.0,14.7,8.07,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.3064587,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9280.0,31.6,2.79,15.0,0.4,0.0,0.0,0.0,14.7,8.07,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.3148427,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9280.0,31.6,2.79,15.0,0.4,0.0,0.0,0.0,14.7,7.58,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.3566556,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9578.0,31.6,2.72,15.9,0.4,0.0,0.0,0.0,14.7,7.58,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.3648105,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9578.0,31.6,2.72,15.9,0.4,0.0,0.0,0.0,14.7,7.14,0.99,KPA,14.2,107.8,199.6,C,3.72,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.375331,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9578.0,31.6,2.72,15.9,0.4,0.0,0.0,0.0,14.7,7.14,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.3848119,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9578.0,31.6,2.72,15.9,0.4,0.0,0.0,0.0,14.7,7.14,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.394823,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9578.0,31.6,2.72,15.9,0.4,0.0,0.0,0.0,14.7,7.14,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.3953924,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9578.0,31.6,2.72,15.9,0.4,0.0,0.0,0.0,14.7,7.14,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.406239,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9784.0,31.6,2.67,16.7,0.4,0.0,0.0,0.0,14.7,7.14,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.406813,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9784.0,31.6,2.67,16.7,0.4,0.0,0.0,0.0,14.7,7.14,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.4147954,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,9784.0,31.6,2.67,16.7,0.4,0.0,0.0,0.0,14.7,6.84,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.4547813,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,10020.0,31.6,2.69,17.8,0.4,0.0,0.0,0.0,14.7,6.84,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.466539,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,10020.0,31.6,2.69,17.8,0.4,0.0,0.0,0.0,14.7,6.5,0.99,KPA,14.2,107.8,199.6,C,3.81,2.3,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.4747732,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,10020.0,31.6,2.69,17.8,0.4,0.0,0.0,0.0,14.7,6.5,0.99,KPA,14.2,107.8,199.6,C,3.71,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.4847746,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,10020.0,31.6,2.69,17.8,0.4,0.0,0.0,0.0,14.7,6.5,0.99,KPA,14.2,107.8,199.6,C,3.71,2.31,0.01,0.56,0.01,0.85,0.01,0.04
1721153408.4961698,0.0,0.0,8.8,0.0,0.4,0.0,0.0,0.0,10020.0,31.6,2.69,17.8,0.4,0.0,0.0,0.0,14.7,6.5,0.99,KPA,14.2,107.8,199.6,C,3.71,2.31,0.01,0.56,0.01,0.85,0.01,0.04
